[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | Name of prerequisites
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | personFound,talkingToPerson
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | Prerequisites test: personFound
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | True
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | Prerequisites test: talkingToPerson
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | True
[Modules.TaskHandler] | 2017-10-24 09:55:27,529 | Prereq test after testing: True
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | Starting new task: Greet
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | Running task: Greet
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | Name of prerequisites
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | personFound,haveNotGreeted
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | Prerequisites test: personFound
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | True
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | Prerequisites test: haveNotGreeted
[Modules.prerequisites] | 2017-10-24 09:55:27,530 | InfoBag: True
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | False	Failed TaskHandler:prerequisites:checkPrerequisites for Greet - haveNotGreeted
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | haveNotGreeted : FAILED
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | Prereq test after testing: False
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | True;  Finished :Greet
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | Starting new task: GetObjective
[Modules.TaskHandler] | 2017-10-24 09:55:27,530 | Running task: GetObjective
[Modules.TaskHandler] | 2017-10-24 09:55:27,531 | Name of prerequisites
[Modules.TaskHandler] | 2017-10-24 09:55:27,531 | personFound,haveGreeted
[Modules.TaskHandler] | 2017-10-24 09:55:27,531 | Prerequisites test: personFound
[Modules.TaskHandler] | 2017-10-24 09:55:27,531 | True
[Modules.TaskHandler] | 2017-10-24 09:55:27,531 | Prerequisites test: haveGreeted
[Modules.TaskHandler] | 2017-10-24 09:55:27,531 | True
[Modules.TaskHandler] | 2017-10-24 09:55:27,531 | Prereq test after testing: True
[Modules.TaskHandler] | 2017-10-24 09:55:27,531 | Running function: getObjective
